node id,is_team,creation date,timestamp,NPosts in 01 - Bootcamp,EPosts in 01 - Bootcamp,NPosts in 02 - Making a living,EPosts in 02 - Making a living,"NPosts in 03 - We, the people","EPosts in 03 - We, the people",NPosts in 04 - Caring for commons,EPosts in 04 - Caring for commons,NPosts in 05 - Learning,EPosts in 05 - Learning,NPosts in 06 - Living together,EPosts in 06 - Living together,NPosts in 07 -Finale,EPosts in 07 -Finale,NPosts in 08 - Resilience,EPosts in 08 - Resilience,NPosts in 00 - Undefined,EPosts in 00 - Undefined,NComms written in 01 - Bootcamp,EComms written in 01 - Bootcamp,NComms written in 02 - Making a living,EComms written in 02 - Making a living,"NComms written in 03 - We, the people","EComms written in 03 - We, the people",NComms written in 04 - Caring for commons,EComms written in 04 - Caring for commons,NComms written in 05 - Learning,EComms written in 05 - Learning,NComms written in 06 - Living together,EComms written in 06 - Living together,NComms written in 07 -Finale,EComms written in 07 -Finale,NComms written in 08 - Resilience,EComms written in 08 - Resilience,NComms written in 00 - Undefined,EComms written in 00 - Undefined,NTeam comms received in 01 - Bootcamp,ETeam comms received in 01 - Bootcamp,NTeam comms received in 02 - Making a living,ETeam comms received in 02 - Making a living,"NTeam comms received in 03 - We, the people","ETeam comms received in 03 - We, the people",NTeam comms received in 04 - Caring for commons,ETeam comms received in 04 - Caring for commons,NTeam comms received in 05 - Learning,ETeam comms received in 05 - Learning,NTeam comms received in 06 - Living together,ETeam comms received in 06 - Living together,NTeam comms received in 07 -Finale,ETeam comms received in 07 -Finale,NTeam comms received in 08 - Resilience,ETeam comms received in 08 - Resilience,NTeam comms received in 00 - Undefined,ETeam comms received in 00 - Undefined,NComms received in 01 - Bootcamp,EComms received in 01 - Bootcamp,NComms received in 02 - Making a living,EComms received in 02 - Making a living,"NComms received in 03 - We, the people","EComms received in 03 - We, the people",NComms received in 04 - Caring for commons,EComms received in 04 - Caring for commons,NComms received in 05 - Learning,EComms received in 05 - Learning,NComms received in 06 - Living together,EComms received in 06 - Living together,NComms received in 07 -Finale,EComms received in 07 -Finale,NComms received in 08 - Resilience,EComms received in 08 - Resilience,NComms received in 00 - Undefined,EComms received in 00 - Undefined,Betweenness Centrality,Cluster,K-Cores,PageRank,Indegree,Outdegree
1,0,1315432800,1321228800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0118759519724,0,0
1,0,1315432800,1323648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.00533515400396,0,0
1,0,1315432800,1326067200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.00340958767576,0,0
1,0,1315432800,1328486400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.00261739881907,0,0
1,0,1315432800,1330905600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.00198247561073,0,0
1,0,1315432800,1333324800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.00182788796147,0,0
1,0,1315432800,1335744000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.00124878237297,0,0
1,0,1315432800,1338
