node id,is_team,creation date,timestamp,NPosts in 01 - Bootcamp,EPosts in 01 - Bootcamp,NPosts in 02 - Making a living,EPosts in 02 - Making a living,"NPosts in 03 - We, the people","EPosts in 03 - We, the people",NPosts in 04 - Caring for commons,EPosts in 04 - Caring for commons,NPosts in 05 - Learning,EPosts in 05 - Learning,NPosts in 06 - Living together,EPosts in 06 - Living together,NPosts in 07 -Finale,EPosts in 07 -Finale,NPosts in 08 - Resilience,EPosts in 08 - Resilience,NPosts in 00 - Undefined,EPosts in 00 - Undefined,NComms written in 01 - Bootcamp,EComms written in 01 - Bootcamp,NComms written in 02 - Making a living,EComms written in 02 - Making a living,"NComms written in 03 - We, the people","EComms written in 03 - We, the people",NComms written in 04 - Caring for commons,EComms written in 04 - Caring for commons,NComms written in 05 - Learning,EComms written in 05 - Learning,NComms written in 06 - Living together,EComms written in 06 - Living together,NComms written in 07 -Finale,EComms written in 07 -Finale,NComms written in 08 - Resilience,EComms written in 08 - Resilience,NComms written in 00 - Undefined,EComms written in 00 - Undefined,NTeam comms received in 01 - Bootcamp,ETeam comms received in 01 - Bootcamp,NTeam comms received in 02 - Making a living,ETeam comms received in 02 - Making a living,"NTeam comms received in 03 - We, the people","ETeam comms received in 03 - We, the people",NTeam comms received in 04 - Caring for commons,ETeam comms received in 04 - Caring for commons,NTeam comms received in 05 - Learning,ETeam comms received in 05 - Learning,NTeam comms received in 06 - Living together,ETeam comms received in 06 - Living together,NTeam comms received in 07 -Finale,ETeam comms received in 07 -Finale,NTeam comms received in 08 - Resilience,ETeam comms received in 08 - Resilience,NTeam comms received in 00 - Undefined,ETeam comms received in 00 - Undefined,NComms received in 01 - Bootcamp,EComms received in 01 - Bootcamp,NComms received in 02 - Making a living,EComms received in 02 - Making a living,"NComms received in 03 - We, the people","EComms received in 03 - We, the people",NComms received in 04 - Caring for commons,EComms received in 04 - Caring for commons,NComms received in 05 - Learning,EComms received in 05 - Learning,NComms received in 06 - Living together,EComms received in 06 - Living together,NComms received in 07 -Finale,EComms received in 07 -Finale,NComms received in 08 - Resilience,EComms received in 08 - Resilience,NComms received in 00 - Undefined,EComms received in 00 - Undefined,Cluster,K-Cores,PageRank,Indegree,Outdegree,graphDensity,modularityCount,modularityEffort
1,0,1315432800,1321228800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0118759519724,0,0,0.0193798449612,0.342081632653,0.341959183673
1,0,1315432800,1323648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.00533515400396,0,0,0.0228873239437,0.250230111769,0.249937906348
1,0,1315432800,1326067200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.00340958767576,0,0,0.0207835642618,0.299765490818,0.299762187872
1,0,1315432800,1328486400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.00261739881907,0,0,0.0239816610827,0.292813310986,0.293854752379
1,0,1315432800,1330905600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.00198247561073,0,0,0.0283613445378,0.317741807651,0.317221764975
1,0,1315432800,1333324800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.00182788796147,0,0,0.0300058719906,0.27986910283,0.279946078638
1,0,1315432800,1335744000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.00124878237297,0,0,0.0248603351955,0.264548177138,0.263381291488
1,0,1315432800,1338163200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.000952664556431,0,0,0.0233796981355,0.27346280685,0.272335837075
1,0,1315432800,1340582400,0,0,0,0,0,0,0,0,0,0,0,0,1,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1113,0,0,0,0,0.0,1.0,0.00089693254394,1,0,0.025641025641,0.275262752737,0.274017552154
1,0,1315432800,1343001600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.000852055269338,1,0,0.0271043409855,0.266534863827,0.266467508406
1,0,1315432800,1345420800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.000829742594516,1,0,0.0272475795297,0.263849809725,0.263636807425
1,0,1315432800,1347840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.000810043277025,1,0,0.0267463082794,0.264086850175,0.263165786302
1,0,1315432800,1350259200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.000795910588636,1,0,0.0265254566654,0.26820553446,0.266574178433
1,0,1315432800,1352678400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1371,4.33333333333,4.0,0.001359637567,4,0,0.0265338645418,0.26416678841,0.264092750408
1,0,1315432800,1355097600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2631,2.4,6.0,0.00157669993292,6,0,0.0255717255717,0.264131277139,0.265154231433
4,1,1316124000,1321228800,1,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555555555556,8.0,0.113759379198,5,9,0.0193798449612,0.342081632653,0.341959183673
4,1,1316124000,1323648000,0,0,1,2292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,23179,3,4528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12954,2,8482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25580,1,1469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339920948617,14.0,0.147179300356,19,22,0.0228873239437,0.250230111769,0.249937906348
4,1,1316124000,1326067200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13742,16,15318,0,0,0,0,0,0,0,0,0,0,0,0,1,118,5,11190,5,6426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7763,3,3835,0,0,0,0,0,0,0,0,0,0,0,0,1,111,0.190611664296,20.0,0.163907500033,28,36,0.0207835642618,0.299765490818,0.299762187872
4,1,1316124000,1328486400,0,0,0,0,2,6371,0,0,0,0,0,0,0,0,0,0,0,0,15,12237,6,2876,37,31086,0,0,0,0,0,0,0,0,0,0,2,358,1,2427,1,413,13,23959,0,0,0,0,0,0,0,0,0,0,0,0,6,14837,1,239,19,13182,0,0,0,0,0,0,0,0,0,0,2,134,0.234397677794,41.0,0.154819996718,41,51,0.0239816610827,0.292813310986,0.293854752379
4,1,1316124000,1330905600,0,0,1,4645,0,0,1,5115,0,0,0,0,0,0,0,0,0,0,5,2852,20,19447,20,15376,14,11119,0,0,0,0,0,0,0,0,1,970,0,0,6,10936,6,2962,2,1789,0,0,0,0,0,0,0,0,0,0,1,1384,9,11548,12,7100,7,6003,0,0,0,0,0,0,0,0,0,0,0.178082191781,54.0,0.159702966407,54,72,0.0283613445378,0.317741807651,0.317221764975
4,1,1316124000,1333324800,0,0,0,0,0,0,0,0,1,3780,0,0,0,0,0,0,0,0,10,8786,7,7467,6,3708,8,5865,6,3656,0,0,0,0,0,0,1,147,1,1330,0,0,1,3049,0,0,1,542,0,0,0,0,0,0,0,0,8,12396,3,3051,4,3258,3,3299,4,5021,0,0,0,0,0,0,1,75,0.180027359781,55.0,0.153267590908,65,82,0.0300058719906,0.27986910283,0.279946078638
4,1,1316124000,1335744000,0,0,0,0,0,0,0,0,1,5978,1,5048,0,0,0,0,0,0,9,9845,13,11587,7,4485,23,19625,9,7893,28,19132,0,0,0,0,0,0,1,94,3,3896,2,1485,2,3877,3,5893,2,767,0,0,0,0,0,0,10,17885,11,12620,3,1452,19,14544,5,4734,16,9353,0,0,0,0,0,0,0.167810831426,62.0,0.136513579428,90,110,0.0248603351955,0.264548177138,0.263381291488
4,1,1316124000,1338163200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7504,12,5193,14,8891,17,15774,13,9559,14,5600,6,4668,15,10079,1,169,1,1070,2,2523,3,10287,2,4847,0,0,1,244,1,1928,4,14372,0,0,9,17908,6,7956,9,8074,12,7962,12,13475,5,2620,3,2342,9,13621,0,0,0.136495555959,68.0,0.131360756737,112,145,0.0233796981355,0.27346280685,0.272335837075
4,1,1316124000,1340582400,0,0,0,0,0,0,1,4088,0,0,0,0,1,1122,0,0,0,0,2,936,7,5846,14,10664,8,4181,1,728,7,3868,20,17748,17,8552,7,2232,0,0,1,111,0,0,2,1371,0,0,0,0,3,882,1,1198,0,0,1,1983,2,1001,10,12987,10,9439,2,2547,5,3574,25,14596,14,18736,6,4282,0.134192730347,75.0,0.127007195195,130,162,0.025641025641,0.275262752737,0.274017552154
4,1,1316124000,1343001600,0,0,0,0,0,0,0,0,0,0,0,0,1,6435,0,0,0,0,3,2572,2,1920,0,0,0,0,1,218,2,2473,9,5411,3,2083,1,1166,0,0,1,106,0,0,0,0,0,0,0,0,5,6576,0,0,0,0,2,2245,1,20,0,0,0,0,0,0,2,973,12,10095,2,2901,2,2355,0.142980532855,86.0,0.127545158874,135,168,0.0271043409855,0.266534863827,0.266467508406
4,1,1316124000,1345420800,0,0,0,0,0,0,0,0,0,0,2,5036,1,261,0,0,0,0,3,1392,1,403,0,0,0,0,2,1508,15,4997,10,11961,2,931,0,0,0,0,0,0,0,0,0,0,0,0,5,6072,6,8831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,30722,4,1738,0,0,0,0,0.138113252867,97.0,0.1324961615,137,177,0.0272475795297,0.263849809725,0.263636807425
4,1,1316124000,1347840000,0,0,0,0,0,0,0,0,0,0,2,4205,0,0,0,0,0,0,0,0,2,306,0,0,1,337,0,0,8,4144,9,8589,1,241,1,790,0,0,2,2174,0,0,0,0,0,0,2,2200,3,3441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8536,3,2210,0,0,0,0,0.135567186256,97.0,0.132638985257,140,182,0.0267463082794,0.264086850175,0.263165786302
4,1,1316124000,1350259200,0,0,0,0,1,1164,0,0,0,0,0,0,0,0,0,0,0,0,1,144,0,0,0,0,0,0,0,0,3,2042,3,2103,1,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2378,2,2547,1,4,0,0,0.136229462545,99.0,0.130810118281,142,183,0.0265254566654,0.26820553446,0.266574178433
4,1,1316124000,1352678400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,560,0,0,2,1220,0,0,5,2800,4,1051,1,81,2,987,0,0,0,0,0,0,0,0,0,0,0,0,1,666,0,0,2,1769,1,1378,1,189,0,0,2,2144,0,0,8,9071,2,1842,0,0,0,0,0.137338109672,99.0,0.131442123094,143,184,0.0265338645418,0.26416678841,0.264092750408
4,1,1316124000,1355097600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9213,0,0,1,93,3,1522,0,0,0,0,0,0,1,260,0,0,12,11170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3058,0,0,1,1017,4,2899,0,0,0,0,1,1030,0,0,0,0,5,4112,0.138778747026,122.0,0.128310163263,145,188,0.0255717255717,0.264131277139,0.265154231433
5,1,1316124000,1321228800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0118759519724,0,0,0.0193798449612,0.342081632653,0.341959183673
5,1,1316124000,1323648000,1,9126,1,12183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,617,1,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4573,1,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,6.0,0.019774057395,4,2,0.0228873239437,0.250230111769,0.249937906348
5,1,1316124000,1326067200,0,0,1,12240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,617,6,9729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2998,9,8494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969696969697,12.0,0.0500793098582,11,7,0.0207835642618,0.299765490818,0.299762187872
5,1,1316124000,1328486400,0,0,0,0,1,13718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,141,1,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4590,0,0,0,0,0,0,0,0,0,0,0,0,1.36764705882,17.0,0.0370306079425,14,10,0.0239816610827,0.292813310986,0.293854752379
5,1,1316124000,1330905600,0,0,0,0,1,18784,1,9186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,768,2,2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1840,7,12370,0,0,0,0,0,0,0,0,0,0,1.0,20.0,0.0399691412243,19,11,0.0283613445378,0.317741807651,0.317221764975
5,1,1316124000,1333324800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08333333333,21.0,0.0337914689076,19,12,0.0300058719906,0.27986910283,0.279946078638
5,1,1316124000,1335744000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2961,3,1320,4,1050,5,2017,0,0,2,607,0,0,0,0,0,0,2,2329,1,531,1,4064,0,0,0,0,0,0,0,0,0,0,0,0,2,1282,0,0,0,0,2,715,0,0,0,0,0,0,0,0,0,0,0.900134952767,31.0,0.0241088726896,24,27,0.0248603351955,0.264548177138,0.263381291488
5,1,1316124000,1338163200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15949,0,0,4,1036,2,465,0,0,3,1401,0,0,3,1862,0,0,6,18053,0,0,2,2058,2,234,0,0,2,1796,0,0,2,458,0,0,7,8967,0,0,2,366,1,73,1,131,1,2105,0,0,2,3649,0,0,10,21188,0,0,0.659678546471,48.0,0.0296522525516,35,40,0.0233796981355,0.27346280685,0.272335837075
5,1,1316124000,1340582400,0,0,0,0,0,0,0,0,0,0,0,0,1,12780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2632,1,3682,0,0,1,792,0,0,0,0,1,856,0,0,0,0,0,0,6,8253,0,0,0.702513150205,55.0,0.0263563994547,42,40,0.025641025641,0.275262752737,0.274017552154
5,1,1316124000,1343001600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75511396844,57.0,0.0250884457068,42,40,0.0271043409855,0.266534863827,0.266467508406
5,1,1316124000,1345420800,0,0,0,0,0,0,0,0,0,0,1,2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,309,0,0,0,0,0,0,0.78813559322,58.0,0.0246462616288,42,41,0.0272475795297,0.263849809725,0.263636807425
5,1,1316124000,1347840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.805084745763,60.0,0.0241456231761,42,41,0.0267463082794,0.264086850175,0.263165786302
5,1,1316124000,1350259200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798360655738,60.0,0.0243575129537,43,42,0.0265254566654,0.26820553446,0.266574178433
5,1,1316124000,1352678400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.804918032787,60.0,0.0239905009465,43,42,0.0265338645418,0.26416678841,0.264092750408
5,1,1316124000,1355097600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.821857923497,62.0,0.0229946482848,43,42,0.0255717255717,0.264131277139,0.265154231433
7,1,1316124000,1321228800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0118759519724,0,0,0.0193798449612,0.342081632653,0.341959183673
7,1,1316124000,1323648000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.00533515400396,0,0,0.0228873239437,0.250230111769,0.249937906348
7,1,1316124000,1326067200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.00340958767576,0,1,0.0207835642618,0.299765490818,0.299762187872
7,1,1316124000,1328486400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.00261739881907,0,1,0.0239816610827,0.292813310986,0.293854752379
7,1,1316124000,1330905600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.00198247561073,0,1,0.0283613445378,0.317741807651,0.317221764975
7,1,1316124000,1333324800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.00182788796147,0,1,0.0300058719906,0.27986910283,0.279946078638
7,1,1316124000,1335744000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.00124878237297,0,1,0.0248603351955,0.264548177138,0.263381291488
7,1,1316124000,1338163200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.000952664556431,0,1,0.0233796981355,0.27346280685,0.272335837075
7,1,1316124000,1340582400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.000815652703995,0,1,0.025641025641,0.275262752737,0.274017552154
7,1,1316124000,1343001600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.000777273966098,0,1,0.0271043409855,0.266534863827,0.266467508406
7,1,1316124000,1345420800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.000766890475172,0,1,0.0272475795297,0.263849809725,0.263636807425
7,1,1316124000,1347840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.000749287988948,0,1,0.0267463082794,0.264086850175,0.263165786302
7,1,1316124000,1350259200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.000736208669585,0,1,0.0265254566654,0.26820553446,0.266574178433
7,1,1316124000,1352678400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.000735879000997,0,1,0.0265338645418,0.26416678841,0.264092750408
7,1,1316124000,1355097600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.000698774395155,0,1,0.0255717255717,0.264131277139,0.265154231433
8,1,1316124000,1321228800,3,5818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0218946142567,1,4,0.0193798449612,0.342081632653,0.341959183673
8,1,1316124000,1323648000,1,2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9217,2,1747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,269,2,9466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74358974359,11.0,0.0497195861938,9,12,0.0228873239437,0.250230111769,0.249937906348
